55104098828018,35.44870568,-97.58564276,0
55105090648558,35.448725,-97.58556433,0
55106098492294,35.44874844,-97.58549125,0
55107123213795,35.44874852,-97.5854315,0
55108090740120,35.44877143,-97.58536557,0
55109082163895,35.44879293,-97.58529795,0
55110097363039,35.44881626,-97.58523502,0
55111095012971,35.44884203,-97.58515793,0
55112077433236,35.44886921,-97.58508068,0
55113078928735,35.44889805,-97.58500191,0
55114077005951,35.44892423,-97.58491609,0
55115077585837,35.44895425,-97.58484569,0
55116076334502,35.44898044,-97.58476308,0
55117078318326,35.44900366,-97.58467594,0
55118077830000,35.44902326,-97.58458501,0
55119070291469,35.44903656,-97.584495,0
55120216117807,35.44905093,-97.58440223,0
55121070413550,35.44905309,-97.58430782,0
55122073557147,35.44905539,-97.58421029,0
55123161455820,35.44905819,-97.58411323,0
55124121657255,35.44906513,-97.5840177,0
55125129989318,35.44907297,-97.58391376,0
55126099804669,35.44908294,-97.58381746,0
55127075754614,35.44909518,-97.58371748,0
55128115431098,35.44911137,-97.58362147,0
55129077066991,35.44912979,-97.58352154,0
55130135818707,35.44914068,-97.58342455,0
55131090770637,35.44915569,-97.58332486,0
55132084361358,35.44917689,-97.58322355,0
55133084361358,35.44919327,-97.5831327,1
55134121352050,35.44921394,-97.58304003,1
55135079478100,35.44924613,-97.58295278,0
55136092601859,35.44927642,-97.5828574,0
55137097851363,35.4493067,-97.58276691,0
55138125594381,35.449334,-97.5826876,0
55139096416904,35.44936259,-97.58260796,0
55140135116737,35.4493924,-97.58252827,0
55141097942924,35.4494254,-97.58245361,0
55142112562181,35.44945565,-97.58237953,0
55143121168927,35.44947891,-97.58231143,0
55144129806191,35.44950895,-97.58223998,0
55145150987330,35.4495477,-97.58218085,0
55146142716308,35.44956496,-97.58210366,0
55147143998165,35.44954626,-97.5820282,0
55148127761326,35.44950678,-97.58197262,0
55149122328699,35.44946501,-97.58191824,0
55150110456275,35.44942579,-97.58186656,0
55151113172587,35.44939376,-97.58181085,0
55152118025326,35.44936488,-97.58174833,0
55153278837168,35.44934815,-97.58167974,0
55154121199446,35.44933544,-97.58162218,0
55155129500986,35.4493432,-97.58155965,0
55156134933613,35.44936624,-97.5815029,0
55157153032193,35.44940438,-97.58144482,0
55158129348384,35.44944393,-97.58139734,0
55159136551192,35.44949899,-97.58135624,0
55160090892714,35.4495567,-97.5813234,0
55161145249498,35.44961303,-97.58130691,0
55162143570877,35.44967748,-97.58131276,0
55163102276813,35.44973807,-97.58130732,0
55164107739960,35.44979971,-97.58130291,0
55165108655571,35.44986865,-97.5813033,0
55166101330683,35.4499268,-97.58127736,0
55167108502969,35.4499739,-97.58123464,0
55168111555006,35.45000541,-97.58116735,0
55169098828010,35.45003154,-97.58110571,0
55170097637715,35.45005189,-97.58104345,0
55171100292988,35.45007375,-97.58097354,0
55172082926897,35.45009589,-97.58090296,0
55173092174570,35.4501175,-97.58081963,0
55174095409728,35.45013257,-97.58074389,0
55175090373869,35.45015536,-97.58067577,0
55176079111851,35.45017192,-97.5806053,0
55177096722104,35.45018975,-97.58053044,0
55178079539136,35.45022386,-97.58046105,0
55179094707759,35.45024077,-97.58037593,0
55180080119021,35.45026043,-97.58029635,0
55181105450929,35.45028242,-97.58022195,0
55182100476110,35.45030245,-97.58014533,0
55183092998618,35.45032232,-97.58006132,0
55184101941087,35.45032594,-97.57999584,0
55185080241102,35.45034852,-97.57991493,0
55186092266130,35.45036582,-97.57983159,0
55187099407896,35.45038728,-97.57975374,0
55188108258803,35.4504182,-97.57969466,0
55189101696924,35.45044854,-97.57960873,0
55190106854865,35.45047863,-97.57952997,0
55191095684409,35.45050718,-97.57944871,0
55192077646869,35.45052252,-97.57935905,0
55193083140536,35.45054202,-97.57926696,1
55194081248274,35.45056507,-97.57919364,1
55195095775969,35.45059505,-97.57910863,1
55196096538982,35.45062792,-97.57902929,1
55197097424069,35.45066013,-97.57896109,0
55198098858528,35.45068752,-97.57888761,0
55199098766967,35.45072371,-97.57880326,0
55200097607192,35.45075993,-97.57873201,1
55201102215768,35.45079995,-97.57865477,1
55202096050653,35.45083709,-97.57858317,1
55203101422238,35.45087712,-97.57850662,1
55204100018301,35.45091411,-97.57842807,1
55205100415066,35.45095624,-97.57834919,1
55206076181889,35.45099277,-97.57828877,0
55207095501285,35.45102869,-97.57822116,0
55208125075526,35.4510672,-97.57814527,0
55209095135040,35.45111004,-97.57806416,0
55210089977097,35.45115262,-97.5779918,0
55211071207069,35.45119793,-97.57792693,0
55212085765286,35.45124811,-97.57786995,0
55213102002125,35.45130025,-97.57781127,0
55214106122375,35.45134301,-97.57773835,0
55215089214090,35.45138783,-97.57766538,0
55216977753688,35.45147278,-97.57755712,0
55218106274976,35.45151936,-97.57748455,0
55219088451078,35.45156804,-97.57741576,0
55220106793821,35.45161596,-97.57734845,0
55221099468933,35.45167272,-97.57728922,0
55222097698750,35.45172601,-97.57723675,0
55223107312668,35.45178088,-97.57717299,0
55224133193943,35.45183239,-97.57710361,0
55225091197911,35.45189383,-97.57703898,0
55226098248119,35.45195209,-97.57697859,0
55238100292981,35.45253031,-97.57616567,0
55239086802976,35.45258576,-97.57609249,0
55240071084984,35.45262533,-97.57601716,0
55241116926583,35.45269203,-97.57594914,0
55242102704089,35.45273116,-97.57587096,1
55243105908728,35.4527829,-97.57580615,1
55244112653730,35.45281516,-97.57573031,1
55245112318006,35.45286124,-97.57566004,1
55246110883549,35.45290295,-97.57557764,1
55247105847687,35.45294663,-97.57549788,1
55248092876528,35.45296692,-97.57543962,1
55249096874698,35.45301088,-97.57537029,0
55250098400715,35.45306369,-97.57529301,0
55251097393545,35.45311186,-97.57522158,0
55252106152890,35.45315318,-97.57514621,0
55253113233617,35.45319126,-97.57506519,0
55254076487088,35.45322437,-97.57498477,0
55255092968089,35.45326036,-97.57490376,0
55256079203403,35.45329267,-97.57482377,0
55257097759789,35.45333025,-97.57474988,0
55258093181733,35.45336904,-97.57467129,0
55259097546145,35.45340602,-97.57459162,0
55260075418874,35.45345494,-97.57450729,0
55261111219271,35.45350427,-97.5744245,1
55262077219576,35.45353153,-97.57433763,1
55263096538972,35.45356369,-97.57425199,1
55264094036301,35.4535991,-97.5741706,1
55265083232089,35.45363521,-97.57408525,1
55266095409717,35.45366176,-97.57399515,1
55267096935735,35.45369918,-97.57391136,1
55268113416737,35.45373252,-97.57383585,1
55269114912235,35.45376847,-97.57375885,1
55270096294808,35.45379881,-97.57367055,0
55271101055985,35.45383393,-97.57358846,0
55272089305643,35.45386542,-97.57351554,0
55273100048813,35.45389943,-97.57343888,0
55274093090168,35.4539311,-97.57336588,0
55275105725602,35.4539599,-97.57329298,0
55276107007459,35.45400368,-97.57321725,0
55277102459922,35.45404343,-97.57313169,0
55278110425739,35.45408494,-97.57305969,0
55279106397050,35.45412623,-97.57300092,0
55280116102528,35.4541697,-97.57294063,0
55281069253757,35.45421267,-97.57286936,0
55282075357831,35.45426835,-97.57279345,0
55283073129844,35.45430089,-97.57273482,0
55284095775960,35.454348949999996,-97.57265573,0
55285092632362,35.45439684,-97.57258405,0
55286105542479,35.45444057,-97.57252058,0
55287096661051,35.45448025,-97.57245007,0
55288066445881,35.45452963,-97.57238227,0
55289112867368,35.45459555,-97.57232686,0
55290083476249,35.45465065,-97.57227539,0
55291077036450,35.45469233,-97.57219225,0
55292080790456,35.45474432,-97.57212533,0
55293072275271,35.45479129,-97.57205567,0
55294103192409,35.45484204,-97.57198961,0
55295108563996,35.45489317,-97.57192193,1
55296106549649,35.45493883,-97.5718514,1
55297111738114,35.45499273,-97.57179042,1
55298130843866,35.45504126,-97.57172267,1
55299096935733,35.4550926,-97.57164175,1
55300094646704,35.45513622,-97.57156407,1
55301101971594,35.45518675,-97.57148054,1
55302097698741,35.45524142,-97.57140045,1
55303105359355,35.45528985,-97.57132095,1
55304095714917,35.45533923,-97.57123966,0
55305098309148,35.45538999,-97.57116748,0
55306076914367,35.45542875,-97.57110505,0
55307092540799,35.45547289,-97.57102265,0
55308091350503,35.45550843,-97.57094096,0
55309084361337,35.45555039,-97.57086113,0
55310089916045,35.45559976,-97.57078372,0
55311090373851,35.45564838,-97.57071187,0
55312095226589,35.45569821,-97.57063692,0
55313086833487,35.45574014,-97.57055569,0
55314085978918,35.45578297,-97.57047615,0
55315075846153,35.45582215,-97.5703948,0
55316079874842,35.45586433,-97.57031586,0
55317089458239,35.45589739,-97.57023156,0
55318077189050,35.45592844,-97.57014775,0
55319092205074,35.45596586,-97.57007691,0
55320089275117,35.45599599,-97.56999717,0
55321096081160,35.4560278,-97.5699168,0
55322089977085,35.45605894,-97.5698364,0
55323116712931,35.45609097,-97.56975236,0
55324093914212,35.4561205,-97.56967336,0
55325092907040,35.45615458,-97.56959402,0
55326105878199,35.45618165,-97.56951703,0
55327102673559,35.45620517,-97.56944044,0
55328093059641,35.4562377,-97.56936122,0
55329095501272,35.4562697,-97.56928248,0
55330103680730,35.45629916,-97.56920293,0
55331093120681,35.45632193,-97.56912507,0
55332091533622,35.45634364,-97.5690483,0
55333104504780,35.45636445,-97.56896745,0
55334088206902,35.45638524,-97.56888367,0
55335095928556,35.45639858,-97.56881032,0
55336100354011,35.45641098,-97.56872884,1
55337087443891,35.45642564,-97.56865355,1
55338092571315,35.45643041,-97.56857087,1
55339092876519,35.45642981,-97.56849378,1
55340093944733,35.45643054,-97.56840947,0
55341095989595,35.45643164,-97.56832842,0
55342090679051,35.45642749,-97.56825262,0
55343099621519,35.45642592,-97.56817899,0
55344090618010,35.45640797,-97.56810087,0
55345096630523,35.45639975,-97.56803065,0
55346102215751,35.45638758,-97.5679571,0
55347090099163,35.45640892,-97.56788461,0
55348066781599,35.4564279,-97.56781041,0
55349139847371,35.4564826,-97.56775551,0
55350070016758,35.45652426,-97.56769786,0
55351079905358,35.456576749999996,-97.56763559,0
55352101635863,35.45661036,-97.56755193,0
55353149949613,35.45664736,-97.56747027,0
55354088298460,35.45667864,-97.56738309,0
55355097332491,35.45670518,-97.56729723,0
55356097424051,35.45672949,-97.56721737,0
55357089000429,35.45676552,-97.56712583,0
55358103070322,35.45680709,-97.56704093,0
55359102307312,35.45684815,-97.56695625,0
55360096752603,35.4568915,-97.56687865,0
55361075907188,35.45692834,-97.56679022,0
55362073221396,35.45695648,-97.56670577,0
55363077982573,35.45699381,-97.56661159,0
55364096508440,35.45700349,-97.56652096,0
55365093273280,35.45702446,-97.56642786,0
55366102459913,35.4570515,-97.56634578,0
55367105298306,35.45708577,-97.56626396,0
55368086711400,35.4571218,-97.56617316,0
55369092327149,35.45716506,-97.56608821,0
55370105511950,35.45719471,-97.56599702,0
55371096599999,35.45722369,-97.56590171,0
55372092601830,35.45724244,-97.56580941,0
55373096661041,35.45726032,-97.56570408,0
55374074167527,35.45726474,-97.56559925,0
55375095379184,35.45727593,-97.56549144,0
55376087016603,35.45728801,-97.56538405,0
55377080454722,35.45730801,-97.56528422,0
55378076975399,35.45732003,-97.56517899,0
55379077128001,35.45733438,-97.5650759,0
55380094158369,35.45735095,-97.56498506,0
55381076822798,35.45736058,-97.56488625,0
55382078562458,35.45736765,-97.56478948,1
55383088695222,35.45738421,-97.56468688,1
55384095775949,35.45739448,-97.56460088,1
55385096508438,35.45740335,-97.56450105,1
55386097057803,35.45740781,-97.56440531,1
55387096538959,35.45741982,-97.56431098,1
55388078043613,35.45743775,-97.56422547,1
55389091747259,35.45744538,-97.56414561,1
55390068979061,35.45745711,-97.56405164,0
55391091503096,35.45746716,-97.56395264,0
55392096599998,35.45747592,-97.56386066,0
55393100231921,35.45748679,-97.56376669,0
55394095226580,35.45749832,-97.56366802,0
55395072885668,35.45750725,-97.56357653,0
55396094890856,35.45752076,-97.56347882,0
55397096508437,35.4575255,-97.56337629,0
55398095287621,35.45754544,-97.5632924,0
55399097027281,35.45755343,-97.56318913,0
55400092327146,35.45757144,-97.56309688,0
55401093486918,35.45758128,-97.56300149,0
55402093456398,35.45759564,-97.56290331,0
55403095989588,35.45760021,-97.5628013,0
55404080882004,35.45760883,-97.56270481,0
55405096050628,35.45761558,-97.56261154,0
55406086070468,35.4576263,-97.56251621,0
55407088847821,35.45764404,-97.56242134,0
55408069528425,35.45764941,-97.5623257,1
55409079722230,35.45766386,-97.56222913,1
55410076456549,35.45767902,-97.56213012,0
55411088725739,35.45769402,-97.56203162,0
55412095531781,35.45771822,-97.56194564,0
55413097118841,35.45772194,-97.56186229,0
55414099896195,35.45773064,-97.5617697,0
55415096508434,35.45773089,-97.561681,0
55416092082979,35.45773751,-97.56158607,0
55417097424044,35.45774682,-97.56149302,0
55418097485085,35.45774854,-97.56140668,0
55419095348659,35.45776136,-97.56130988,0
55420097088321,35.45777517,-97.56121967,0
55421094341486,35.45777999,-97.56113456,0
55422094646689,35.4577941,-97.56104296,0
55423093181712,35.45781021,-97.56095953,0
55424076944874,35.45781954,-97.56087402,0
55425091838815,35.45783467,-97.56078087,0
55426093944721,35.45785019,-97.56068578,0
55427093670039,35.45785835,-97.56059133,0
55428101849499,35.45787043,-97.56050604,1
55429069070617,35.45787817,-97.56042136,1
55430101666376,35.45788612,-97.56032623,1
55431075540936,35.45789757,-97.56023645,2
55432099560468,35.45790976,-97.56013973,2
55433100994926,35.4579208,-97.56005768,2
55434064065275,35.45792275,-97.55996037,2
55435097820807,35.45793053,-97.55987218,1
55436074198039,35.45794216,-97.55978517,1
55437096661033,35.45794941,-97.55969554,0
55438092937548,35.45796761,-97.5596285,1
55439110608843,35.45797298,-97.55953942,1
55440093944721,35.45798251,-97.55945205,1
55441092693383,35.45799535,-97.55936355,0
55442103619678,35.45799972,-97.55927342,0
55443078348808,35.45801188,-97.5591821,0
55444099621510,35.45802698,-97.55909487,0
55445078104646,35.45803515,-97.55900788,1
55446076456545,35.4580452,-97.55892189,1
55447073312947,35.45805156,-97.55883359,0
55448078928695,35.45805763,-97.55874527,0
55449076487065,35.4580659,-97.55865901,0
55450077860482,35.45808702,-97.55857147,0
55451074045435,35.45809658,-97.55847864,0
55452078837134,35.45810457,-97.55838897,0
55453084971728,35.4581094,-97.55829982,0
55454075754576,35.45811195,-97.55821361,0
55455073862313,35.45811394,-97.55812121,1
55456142380548,35.45812155,-97.55803474,1
55457076975390,35.45813009,-97.55795195,1
55458077555277,35.45814409,-97.55787703,1
55459075663015,35.45814652,-97.55779016,0
55460118788300,35.45814652,-97.55770406,0
55461081492404,35.45816132,-97.55761967,0
55462089732905,35.45816932,-97.55753924,0
55463096111663,35.45817713,-97.55745248,0
55464095928541,35.4581886,-97.55736177,0
55465096355825,35.45820682,-97.55728238,1
55466096142183,35.45821085,-97.55720443,1
55467090282271,35.45822799,-97.55712118,1
55468092205055,35.45823419,-97.55703191,0
55469092052454,35.45823879,-97.55694388,0
55470087291275,35.45825457,-97.55686489,0
55471088969895,35.45826835,-97.55678475,0
55472086894509,35.45827789,-97.55669524,0
55473073007741,35.4582847,-97.55660755,0
55474094127838,35.45828984,-97.5565252,0
55475089122498,35.45829735,-97.55644064,0
55476114790129,35.45831917,-97.55637076,0
55477077066949,35.45833434,-97.55628646,0
55478089214058,35.45834693,-97.55620975,0
55479107770443,35.45836416,-97.55613219,0
55480090099147,35.45837134,-97.55605996,0
55481095928541,35.45837875,-97.55597305,0
55482072885657,35.45839774,-97.5558982,0
55483100140350,35.45840342,-97.55580684,0
55484088908852,35.45840976,-97.55572119,0
55485114332323,35.4584188,-97.55563418,1
55486089519260,35.45843059,-97.55554738,1
55487129867191,35.4584403,-97.55546193,1
55488115339494,35.45845638,-97.55538069,1
55489088847811,35.45847907,-97.55531101,0
55490093212225,35.45848394,-97.55523269,0
55491096325304,35.45849918,-97.55514684,0
55492089275098,35.45850978,-97.55506271,0
55493087077629,35.45851309,-97.55498148,0
55494097149352,35.45850417,-97.55491026,0
55495078135160,35.45850015,-97.5548423,0
55496069955699,35.45851992,-97.55475705,0
55497094036274,35.45851703,-97.55464963,0
55498079508577,35.45852227,-97.55455045,0
55499090892675,35.45852642,-97.55447901,0
55500095531771,35.45853391,-97.55441401,0
55501068887486,35.45853639,-97.55432572,0
55502092479736,35.4585366,-97.5542436,0
55503085826294,35.45854531,-97.55415993,0
55504094524598,35.45855025,-97.55407413,0
55505088328964,35.4585625,-97.55400271,0
55506072580450,35.45857605,-97.55392375,0
55507085063283,35.45858525,-97.55384496,0
55508085246405,35.45859001,-97.55377174,0
55509095592812,35.45859981,-97.55369959,0
55510089519257,35.4586057,-97.55361487,0
55511074808437,35.45861124,-97.55353879,0
55512087810115,35.45861546,-97.55345829,1
55513087321791,35.4586374,-97.55337839,1
55514092052448,35.45864472,-97.55328886,1
55515085765251,35.4586638,-97.55321232,0
55516080180023,35.45867533,-97.55312605,0
55517088206880,35.45868594,-97.55304501,0
55518096447381,35.45870062,-97.55296157,0
55519074869477,35.4587079,-97.55287606,0
55520090526429,35.45871155,-97.55278778,0
55521083354140,35.45871471,-97.55269868,0
55522084452873,35.45872167,-97.55261297,0
55523072244726,35.45872339,-97.55253705,0
55524086467218,35.45874365,-97.55245931,0
55525138199250,35.45876116,-97.55237092,0
55526095287605,35.45878004,-97.55229284,0
55527099285775,35.4587943,-97.55220291,0
55528087108146,35.45881144,-97.55212754,0
55529083293099,35.45882549,-97.55204323,0
55530093029097,35.45883895,-97.55196106,0
55531076059771,35.45884144,-97.55188604,0
55532072000561,35.45884926,-97.55180423,0
55533075510403,35.45885784,-97.55171993,0
55534070962868,35.45886818,-97.55164187,0
55535074503231,35.45887769,-97.55155915,1
55536077890992,35.4588877,-97.55147916,1
55537088573122,35.45889954,-97.5513933,1
55538090495906,35.4589129,-97.55131803,1
55539090617988,35.45892282,-97.55123631,0
55540080057937,35.45892589,-97.55115744,0
55541118055803,35.45893521,-97.55107425,0
55542094921360,35.45893936,-97.55100253,0
55543094219391,35.45894693,-97.5509261,0
55544090801110,35.45895509,-97.5508436,0
55545096569459,35.45896062,-97.55076746,0
55546085826288,35.45896933,-97.55068784,0
55547096569459,35.45897971,-97.55061162,0
55548087688030,35.45898881,-97.55053386,0
55549089122488,35.45899675,-97.55045342,0
55550094616154,35.45900665,-97.55037081,0
55551090984231,35.45901392,-97.55030475,0
55552077738388,35.45902155,-97.55023038,0
55553075083116,35.45903398,-97.5501568,0
55554076120808,35.45904058,-97.55007667,0
55555073587617,35.4590553,-97.55000746,0
55556085856807,35.45906611,-97.54993336,0
55557075235717,35.45907441,-97.54985444,0
55558083018412,35.45907487,-97.54977663,0
55559092388167,35.4590771,-97.54969887,0
55560092296605,35.45907695,-97.54961864,0
55561085734724,35.45908056,-97.54953525,0
55562072672005,35.45908013,-97.54945897,0
55563152238616,35.45908386,-97.54937566,0
55564071756394,35.45908344,-97.54929277,0
55565087413346,35.45908426,-97.54921929,0
55566095287602,35.45909286,-97.54914883,0
55567093364818,35.45910107,-97.549072,0
55568106519097,35.45911094,-97.5489854,1
55569078837120,35.45911269,-97.54890162,1
55570097973393,35.4591273,-97.54882337,1
55571085032757,35.45914245,-97.54873275,0
55572100933870,35.45915665,-97.54864922,0
55573061409987,35.45916666,-97.54856733,0
55574083232053,35.45916792,-97.54848353,0
55575074075942,35.45917215,-97.54840639,0
55576090251739,35.45917464,-97.54832874,0
55577087474384,35.45916934,-97.54825663,0
55578097485067,35.45917954,-97.54818472,0
55579136337501,35.4591896,-97.54811341,0
55580120253265,35.45920238,-97.54804728,0
55581105969729,35.45922191,-97.54795411,0
55582080607299,35.45921689,-97.54789864,0
55583094585630,35.45922938,-97.54783589,0
55584074350623,35.45924217,-97.54775963,0
55585081278748,35.45926295,-97.5477007,0
55586092693367,35.45927437,-97.54763604,0
55587087626985,35.45928611,-97.54756756,0
55588089366646,35.45930708,-97.54750392,0
55589083262572,35.45932589,-97.54743025,0
55590150102186,35.45933145,-97.54735795,0
55591081553430,35.45932918,-97.54729595,0
55592084635987,35.45933154,-97.54722612,0
55593090984225,35.4593381,-97.54715642,0
55594092235560,35.4593308,-97.54709001,0
55595090434859,35.45933827,-97.54703796,0
55596240961334,35.45933795,-97.54696428,0
55597083476213,35.45933861,-97.54688571,0
55598087291261,35.4593335,-97.54681517,1
55599090099134,35.45933201,-97.54674312,1
55600088267911,35.45932071,-97.54667018,1
55601091503070,35.4593103,-97.54661033,0
55602090923184,35.45930465,-97.54653467,0
55603082072275,35.45929968,-97.54645863,0
55604090373818,35.45928997,-97.54638263,0
55605094463546,35.45927711,-97.54630708,0
55606069711524,35.45927525,-97.54623433,0
55607071145983,35.45926721,-97.5461665,0
55608073007723,35.45926267,-97.54609901,0
55609080393654,35.45925306,-97.54603131,0
55610062478195,35.45924796,-97.54595994,0
55611075296753,35.45924042,-97.54590649,0
55612068490708,35.45923991,-97.54584511,0
55613069772565,35.45923006,-97.54578595,0
55614074716865,35.45921917,-97.54571531,0
55615081919672,35.45921086,-97.54564655,0
55616082499559,35.45920544,-97.54557269,0
55617123579979,35.45920664,-97.54550249,0
55618088603633,35.45920808,-97.54542793,0
55619088878316,35.45920731,-97.54536039,0
55620093242729,35.4592104,-97.54529834,0
55621094738230,35.45921456,-97.54522805,0
55622095287595,35.45921615,-97.54516421,0
55623079935846,35.45922233,-97.54509864,0
55624085673676,35.45922634,-97.54503725,0
55625090770578,35.45923066,-97.54497011,0
55626090709539,35.45923498,-97.54491473,0
55627096966214,35.45924607,-97.5448592,0
55628087993225,35.45924536,-97.54480038,0
55629070566091,35.45925208,-97.5447368,0
55630081706027,35.45925864,-97.54467488,0
55631089061439,35.4592622,-97.54460689,1
55632093059607,35.45927042,-97.54455252,1
55633147568991,35.45928067,-97.54448481,0
55634080057927,35.45928783,-97.54441891,0
55635084849627,35.45928808,-97.54434653,0
55636092510238,35.45929573,-97.54428026,0
55637094921348,35.45929927,-97.54420798,0
55638089122477,35.4593037,-97.54414137,0
55639085765236,35.45930326,-97.54407379,0
55640090099128,35.45929569,-97.54400261,0
55641092479718,35.4593004,-97.54392932,0
55642093120646,35.45930339,-97.54385547,0
55643092205035,35.45929604,-97.54379142,0
55644128463236,35.45928758,-97.54373329,0
55645091655667,35.45928748,-97.54366615,0
55646074716861,35.45927779,-97.54359701999999,0
55647118635677,35.45927476,-97.5435185,0
55648088908832,35.4592579,-97.54344819,0
55649063332762,35.45924862,-97.54337609,0
55650091380984,35.45925072,-97.54331744,0
55651093975216,35.45924416,-97.54324437,0
55652089763405,35.45922942,-97.543186,0
55653095714877,35.45921583,-97.54312048,0
55654090434851,35.45921928,-97.54306354,0
55655081767066,35.45920732,-97.54299603,0
55656092327114,35.45920449,-97.54293952,0
55657096874650,35.45918864,-97.54287386,0
55658079264396,35.45917501,-97.54280307,0
55659089275077,35.45916335,-97.54274641,0
55660068917989,35.45915039,-97.54268282,0
55661062325587,35.45913801,-97.54261171,0
55662071298577,35.459115249999996,-97.54255494,0
55663072671993,35.45910211,-97.54248854,0
55664063607443,35.45907619,-97.54242354,0
55665065804910,35.45905509,-97.54236318,0
55666068734865,35.45902832,-97.54230357,0
55667069650475,35.45900535,-97.54224651,0
55668101513745,35.458988,-97.54218732,0
55669068002377,35.45896924,-97.54213376,0
55670113508253,35.45894921,-97.54207549,0
55671104626822,35.45892763,-97.54201976,0
55672073221359,35.45890919,-97.54196348,0
55673077036406,35.45888749,-97.54190184,0
55674073679165,35.45886352,-97.54185127,0
55675073282399,35.45884367,-97.54179815,0
55676067544569,35.45881978,-97.54174221,0
55677068979027,35.45879293,-97.54168328,1
55678072092106,35.45877039,-97.54162453,1
55679068917986,35.45875039,-97.54156762,1
55680069162148,35.45873168,-97.54150558,0
55681063180155,35.45871698,-97.54143693,0
55682062783391,35.45869937,-97.54136163,0
55683090740051,35.45868309,-97.54129316,1
55684092937519,35.45865995,-97.5412244,1
55685064675653,35.45863934,-97.54117123,1
55686093120641,35.45862778,-97.5411153,1
55687126998254,35.45859946,-97.5410466,0
55688082621632,35.45856336,-97.54098182,0
55689097057768,35.45853243,-97.54091774,0
55690083598284,35.45850671,-97.54085109,0
55691088817267,35.45848364,-97.54078701,0
55692089183511,35.45844645,-97.5407418,1
55693087749055,35.45839919,-97.54072497,1
55694085215863,35.45835266,-97.54070366,1
55695093395322,35.4583055,-97.54067987,1
55696084483375,35.45827458,-97.54063501,0
55697085704188,35.45825325,-97.54058908,0
55698085826270,35.45823128,-97.54053271,1
55699078653982,35.45821906,-97.54046114,1
55700078623462,35.45821325,-97.54039559,1
55701079935838,35.45821829,-97.54032373,1
55702096538920,35.45824389,-97.54027679,0
55703072214183,35.45824637,-97.54022481,0
55704081767059,35.45825838,-97.54016464,0
55705107404175,35.4582704,-97.54010017,0
55706082011223,35.45828784,-97.54003343,0
55707069284227,35.45829517,-97.53995618,0
55708122206552,35.45829419,-97.53987857,0
55709081950182,35.45829178,-97.53980825,0
55710070566083,35.4582884,-97.53974417,0
55711156572492,35.45827211,-97.53967545,0
55712074564251,35.45824491,-97.53961021,0
55713075540902,35.4582262,-97.53954551,0
55714071603774,35.45822447,-97.53949564,0
55715087047082,35.45820888,-97.5394321,0
55716095623309,35.45818225,-97.53936867,0
55717090160160,35.4581441,-97.53929746,0
55718084330770,35.45811817,-97.5392406,0
55719087962694,35.45808814,-97.53916582,0
55720092357627,35.45806049,-97.53909285,0
55721091380976,35.45802494,-97.53901735,0
55722096111633,35.45798812,-97.53894352,0
55723099957201,35.45795594,-97.53887371,0
55724092815434,35.45792664,-97.53880319,0
55725088237376,35.45790174,-97.53873294,0
55726079722193,35.45788,-97.53866447,0
